tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0139,data_asset_integration record,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,140,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0139,Sprinklr digital service,Contact Center and CRM Platforms,Sprinklr digital service,Sprinklr digital service,Healthcare Demo regional workflow app 61,0.43,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0140,data_asset_integration record,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,141,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0140,Teradata claims mart,Data Platform Migration Office,Teradata claims mart,Teradata claims mart,Healthcare Demo regional workflow app 69,0.64,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0141,data_asset_integration record,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,142,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0141,BusinessObjects,Data Platform Migration Office,BusinessObjects,BusinessObjects,Healthcare Demo regional workflow app 77,0.85,interface_ack_not_linked_to_data_quality_rule
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0142,data_asset_integration record,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,143,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0142,dbt semantic layer,Data Platform Migration Office,dbt semantic layer,dbt semantic layer,Healthcare Demo regional workflow app 85,1.06,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0143,data_asset_integration record,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,144,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0143,Workday HCM,"Finance, ERP and Reporting",Workday HCM,Workday HCM,Epic Hyperspace,1.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0144,data_asset_integration record,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,145,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0144,Kyriba treasury,"Finance, ERP and Reporting",Kyriba treasury,Kyriba treasury,Epic Caboodle,0.22,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0145,data_asset_integration record,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,146,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0145,CrowdStrike Falcon,"Security, Privacy and Resilience",CrowdStrike Falcon,CrowdStrike Falcon,Evolent care management,0.43,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0146,data_asset_integration record,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,147,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0146,Proofpoint,"Security, Privacy and Resilience",Proofpoint,Proofpoint,Twilio Flex SMS,0.64,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0147,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,148,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0147,Healthcare Demo regional workflow app 60,Healthcare Demo platform services,Healthcare Demo regional workflow app 60,Healthcare Demo regional workflow app 60,Hadoop raw zone,0.85,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0148,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,149,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0148,Healthcare Demo regional workflow app 64,Healthcare Demo platform services,Healthcare Demo regional workflow app 64,Healthcare Demo regional workflow app 64,Collibra catalog,1.06,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0149,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,150,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0149,Healthcare Demo regional workflow app 68,Healthcare Demo platform services,Healthcare Demo regional workflow app 68,Healthcare Demo regional workflow app 68,ServiceNow SPM,1.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0150,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,151,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0150,Healthcare Demo regional workflow app 72,Healthcare Demo platform services,Healthcare Demo regional workflow app 72,Healthcare Demo regional workflow app 72,ServiceNow IRM,0.22,interface_ack_not_linked_to_data_quality_rule
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0151,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,152,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0151,Healthcare Demo regional workflow app 76,Healthcare Demo platform services,Healthcare Demo regional workflow app 76,Healthcare Demo regional workflow app 76,Healthcare Demo regional workflow app 65,0.43,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0152,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,153,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0152,Healthcare Demo regional workflow app 80,Healthcare Demo platform services,Healthcare Demo regional workflow app 80,Healthcare Demo regional workflow app 80,Healthcare Demo regional workflow app 73,0.64,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0153,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,154,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0153,Healthcare Demo regional workflow app 84,Healthcare Demo platform services,Healthcare Demo regional workflow app 84,Healthcare Demo regional workflow app 84,Healthcare Demo regional workflow app 81,0.85,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0154,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,155,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0154,Healthcare Demo regional workflow app 88,Healthcare Demo platform services,Healthcare Demo regional workflow app 88,Healthcare Demo regional workflow app 88,Healthcare Demo regional workflow app 89,1.06,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0155,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,156,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0155,Healthcare Demo regional workflow app 92,Healthcare Demo platform services,Healthcare Demo regional workflow app 92,Healthcare Demo regional workflow app 92,Epic Resolute HB,1.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0156,data_asset_integration record,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,157,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0156,Epic Resolute PB,Epic and Clinical Systems,Epic Resolute PB,Epic Resolute PB,HealthRules Payor,0.22,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0157,data_asset_integration record,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,158,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0157,Epic Clarity,Epic and Clinical Systems,Epic Clarity,Epic Clarity,Change Healthcare EDI gateway,0.43,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0158,data_asset_integration record,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,159,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0158,Epic Willow,Epic and Clinical Systems,Epic Willow,Epic Willow,Medallia experience signals,0.64,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0159,data_asset_integration record,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,160,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0159,TriZetto provider pricing,Health Plan Core and Claims Platforms,TriZetto provider pricing,TriZetto provider pricing,SAS Grid,0.85,interface_ack_not_linked_to_data_quality_rule
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0160,data_asset_integration record,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,161,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0160,Optum payment integrity,Health Plan Core and Claims Platforms,Optum payment integrity,Optum payment integrity,Oracle Hyperion Planning,1.06,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0161,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,162,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0161,Healthcare Demo regional workflow app 88,Healthcare Demo platform services,Healthcare Demo regional workflow app 88,Healthcare Demo regional workflow app 88,Twilio Flex SMS,1.23,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0162,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,163,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0162,Healthcare Demo regional workflow app 92,Healthcare Demo platform services,Healthcare Demo regional workflow app 92,Healthcare Demo regional workflow app 92,Hadoop raw zone,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0163,data_asset_integration record,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,164,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0163,Epic Resolute PB,Epic and Clinical Systems,Epic Resolute PB,Epic Resolute PB,Collibra catalog,0.39,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0164,data_asset_integration record,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,165,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0164,Epic Clarity,Epic and Clinical Systems,Epic Clarity,Epic Clarity,ServiceNow SPM,0.60,scope_and_consent_controls_need_unification
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0165,data_asset_integration record,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,166,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0165,Epic Willow,Epic and Clinical Systems,Epic Willow,Epic Willow,ServiceNow IRM,0.81,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0166,data_asset_integration record,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,167,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0166,TriZetto provider pricing,Health Plan Core and Claims Platforms,TriZetto provider pricing,TriZetto provider pricing,Healthcare Demo regional workflow app 65,1.02,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0167,data_asset_integration record,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,168,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0167,Optum payment integrity,Health Plan Core and Claims Platforms,Optum payment integrity,Optum payment integrity,Healthcare Demo regional workflow app 73,1.23,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0168,data_asset_integration record,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,169,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0168,Salesforce Health Cloud,Contact Center and CRM Platforms,Salesforce Health Cloud,Salesforce Health Cloud,Healthcare Demo regional workflow app 81,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0169,data_asset_integration record,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,170,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0169,Sprinklr digital service,Contact Center and CRM Platforms,Sprinklr digital service,Sprinklr digital service,Healthcare Demo regional workflow app 89,0.39,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0170,data_asset_integration record,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,171,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0170,Teradata claims mart,Data Platform Migration Office,Teradata claims mart,Teradata claims mart,Epic Resolute HB,0.60,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0171,data_asset_integration record,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,172,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0171,BusinessObjects,Data Platform Migration Office,BusinessObjects,BusinessObjects,HealthRules Payor,0.81,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0172,data_asset_integration record,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,173,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0172,dbt semantic layer,Data Platform Migration Office,dbt semantic layer,dbt semantic layer,Change Healthcare EDI gateway,1.02,scope_and_consent_controls_need_unification
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0173,data_asset_integration record,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,174,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0173,Workday HCM,"Finance, ERP and Reporting",Workday HCM,Workday HCM,Medallia experience signals,1.23,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0174,data_asset_integration record,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,175,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0174,Kyriba treasury,"Finance, ERP and Reporting",Kyriba treasury,Kyriba treasury,SAS Grid,0.18,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0175,data_asset_integration record,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,176,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0175,CrowdStrike Falcon,"Security, Privacy and Resilience",CrowdStrike Falcon,CrowdStrike Falcon,Oracle Hyperion Planning,0.39,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0176,data_asset_integration record,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,177,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0176,Proofpoint,"Security, Privacy and Resilience",Proofpoint,Proofpoint,Zscaler ZIA/ZPA,0.60,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0177,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,178,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0177,Healthcare Demo regional workflow app 60,Healthcare Demo platform services,Healthcare Demo regional workflow app 60,Healthcare Demo regional workflow app 60,Healthcare Demo regional workflow app 61,0.81,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0178,data_asset_integration record,v4_synthetic_pack,Healthcare Demo platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,179,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-INT-0178,Healthcare Demo regional workflow app 64,Healthcare Demo platform services,Healthcare Demo regional workflow app 64,Healthcare Demo regional workflow app 64,Healthcare Demo regional workflow app 69,1.02,none_reported
